time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2023-02-12 14:11:40.025 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24260841472,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,530156024, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:12:40.027 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24260743168,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,540641784, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:13:40.028 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24259907584,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,551127544, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:14:40.030 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24259801088,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,561613304, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:15:40.031 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24261373952,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,572099064, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:16:40.033 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24261140480,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,582584824, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:17:40.035 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24261021696,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,593070584, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:18:40.037 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24261615616,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,603556344, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:19:40.039 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24261574656,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,614042104, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:20:40.040 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24261484544,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,624527864, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:21:40.042 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24261378048,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,635013624, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:22:40.044 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24261267456,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,645499384, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:23:40.046 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24260280320,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,655985144, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:24:40.047 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24260071424,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,666470904, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:25:40.050 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24259964928,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,676956664, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:26:40.051 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24259809280,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,687442424, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:27:40.053 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24259723264,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,697928184, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:28:40.055 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24260292608,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,708413944, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:29:40.057 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24260202496,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,718899704, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:30:40.058 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24260100096,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,729385464, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:31:40.060 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24260067328,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,739871224, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:32:40.061 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24259940352,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,750356984, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:33:40.063 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24258945024,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,760842744,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:34:40.065 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24259039232,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,771328504,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:35:40.067 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24258670592,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,779717112,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:36:40.068 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24258473984,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,783911416, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:37:40.069 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24258355200,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,788105720, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:38:40.071 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24258875392,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,798591480, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:39:40.073 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24258887680,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,809077240, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:40:40.074 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24258764800,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,819563000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:41:40.076 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24258637824,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,830048760, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:42:40.078 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24258535424,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,840534520, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:43:40.080 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24262967296,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,851020280, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:44:40.081 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24257425408,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,861506040, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:45:40.083 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24257601536,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,871991800, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:46:40.084 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24257359872,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,880380408, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:47:40.085 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24257261568,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,890866168, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:48:40.087 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24257929216,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,899254776, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
